,modality,direction,day,interval,variable,pc,method,sampling,f1_mean,f1_stdev,accuracy_mean,accuracy_stdev,precision_mean,precision_stdev,sensitivity_mean,sensitivity_stdev,specificity_mean,specificity_stdev,auc_mean,auc_stdev
1398,text,All,14,4,unique_contacts,14,RFC,up,0.6143906675696286,0.04253408779325602,0.5321428571428573,0.04196926081378592,0.5892763441590393,0.03121306699825957,0.6438596491228068,0.06471297188898853,0.3768292682926827,0.06608320018104757,0.5103444587077448,0.04132249803890421
1399,call,All,14,24,combined,10,RFC,up,0.6143316557397354,0.05549695417858215,0.5562857142857145,0.05706415937249677,0.5955734982322312,0.04761801981976516,0.6382051282051283,0.08066484376503517,0.4532258064516128,0.0935573753280234,0.5457154673283706,0.057693057677198935
1400,text,Out,14,6,average_length,11,SVC,down,0.6141828190030243,0.09079272573320396,0.5924242424242424,0.06364802318594483,0.7193091293381542,0.07521536294385511,0.5524999999999999,0.12580548558000246,0.6538461538461539,0.14729647811635976,0.603173076923077,0.06332298394625753
1401,call,In,14,24,average_length,13,RFC,up,0.6141604032100103,0.05449188760716338,0.5577049180327868,0.05297908296111087,0.6150008931694739,0.0484988256475632,0.6179999999999999,0.08057257477718782,0.4765384615384615,0.09914086143378764,0.5472692307692308,0.05421529223475706
1402,text,Out,14,12,counts,6,SVC,up,0.6141150039803902,0.08371603615093902,0.5739393939393937,0.06614146013922279,0.6803954399412975,0.07237905811277877,0.5734999999999999,0.1213257989668706,0.5746153846153843,0.15595102440519495,0.5740576923076925,0.06875565136166276
1403,text,Out,14,24,combined,13,RFC,down,0.6141130402775794,0.08782967475987948,0.561818181818182,0.08356411264624823,0.6593002183171518,0.08632068936914551,0.586,0.11935855497811895,0.5246153846153845,0.16082835003024334,0.5553076923076924,0.08750672165239312
1404,text,Out,14,6,combined,4,KNN,down,0.6140867659626148,0.08295561932119043,0.5803030303030303,0.07981192703955584,0.6954831434960995,0.08977156449870992,0.5579999999999998,0.10168281044205033,0.6146153846153846,0.14566228217445204,0.5863076923076922,0.08446748393582085
1405,text,Out,14,6,unique_contacts,3,SVC,up,0.6140824133407388,0.1040189838580109,0.5724242424242426,0.07508362603962923,0.674294517529676,0.0762945720278233,0.5864999999999997,0.15761079155997415,0.5507692307692307,0.18737895301753868,0.5686346153846152,0.07504242170855288
1406,call,All,14,24,counts,9,RFC,up,0.6140516455606589,0.05002856342343195,0.5550000000000002,0.04900052376886147,0.5938061025531718,0.04167740538302847,0.639230769230769,0.07620793358294448,0.4490322580645161,0.08248854427442602,0.5441315136476425,0.04906201711561969
1407,text,Out,14,24,unique_contacts,11,KNN,down,0.6138587068231288,0.0762135969684317,0.5536363636363638,0.07179473036897123,0.6449751142170075,0.06966758859574962,0.595,0.11135075167680683,0.4900000000000002,0.14407800767963802,0.5425,0.07446214007282956
1408,text,In,14,12,counts,10,RFC,up,0.6138571568449901,0.03654490829264282,0.5398958333333336,0.035100683656101354,0.5912674581722822,0.02883404655315755,0.6412727272727268,0.06276352740500034,0.4039024390243901,0.07746455399140874,0.5225875831485586,0.03611672774537399
1409,text,Out,14,24,average_length,14,RFC,down,0.6138456049806789,0.09302996613625884,0.5672727272727273,0.0771773900674074,0.6639800175966079,0.07245740062697577,0.583,0.1299222766880183,0.543076923076923,0.14579557773512788,0.5630384615384615,0.0763192990489805
1410,text,Out,14,12,counts,11,SVC,down,0.6137958345816868,0.08890592933343147,0.5833333333333331,0.07899422015944721,0.7017619474608635,0.0884255071270611,0.5575000000000001,0.11511412869957635,0.6230769230769228,0.15900443357904998,0.5902884615384615,0.08344146427331026
1411,text,Out,14,6,counts,5,RFC,down,0.6137651106190701,0.09152073085780957,0.5893939393939389,0.0799280594066045,0.7119806546222957,0.08639785782291358,0.5500000000000002,0.11806521053804946,0.65,0.14561303450769936,0.5999999999999999,0.08165972276561123
1412,text,Out,14,12,combined,9,KNN,up,0.6137485794901144,0.08559177784227727,0.5648484848484852,0.07565282013529688,0.66346206135663,0.07799320994480508,0.5824999999999999,0.11942095141290587,0.5376923076923077,0.1512978538623343,0.5600961538461539,0.07794981778683653
1413,text,All,14,24,counts,12,RFC,up,0.6137211765007552,0.05151365207603816,0.5409183673469391,0.049598724658304304,0.6002569456703195,0.04092109328133956,0.6315789473684209,0.07849814104285767,0.41487804878048784,0.0855149509205893,0.5232284980744544,0.04939044041198648
1414,text,Out,14,24,counts,8,LR,down,0.6137049034793541,0.07881379797247418,0.5727272727272726,0.07200694185533646,0.6799760786303927,0.07800800093962601,0.5695000000000002,0.10822138738192506,0.5776923076923076,0.1468881077265985,0.5735961538461538,0.07576678288142863
1415,call,In,14,6,combined,11,LR,up,0.6136531037436368,0.06589609543979365,0.5924590163934427,0.05220692034650349,0.6720194497748949,0.05694608386052957,0.5717142857142856,0.09121322040688196,0.6203846153846156,0.09681667424534862,0.5960494505494507,0.0516604949909294
1416,call,In,14,24,counts,14,SVC,up,0.6136369589814903,0.05609683956106757,0.5790163934426229,0.04947639535756188,0.648713977223219,0.05222441418477659,0.5882857142857142,0.08421928558422137,0.5665384615384617,0.10166491031619583,0.5774120879120878,0.05052742037091235
1417,text,All,14,12,counts,15,RFC,up,0.6135996556264169,0.04858340420503559,0.5320408163265309,0.04969458550136433,0.5894706924543526,0.037648840911576616,0.642280701754386,0.07157452565105851,0.3787804878048777,0.07535182383638919,0.510530594779632,0.04935417312888046
1418,call,All,14,24,counts,8,RFC,up,0.6135533545681632,0.05193292244186782,0.5537142857142858,0.04886339546329997,0.5923775963955576,0.04125596154089682,0.6407692307692308,0.08218189229100345,0.4441935483870967,0.08900673034702476,0.5424813895781636,0.0488852018366995
1419,text,Out,14,6,counts,11,KNN,up,0.6135371444985721,0.0928904156981348,0.5609090909090908,0.08500302948517938,0.6553358984583915,0.08234755878930725,0.5884999999999999,0.12926657914885994,0.5184615384615384,0.1586732994124932,0.553480769230769,0.08671534844310633
1420,call,In,14,6,average_length,12,RFC,up,0.6135010416528136,0.06226418478481691,0.5485245901639342,0.0596068054887757,0.6016772538199356,0.05043171552109183,0.6302857142857141,0.0896931253250271,0.43846153846153824,0.09531491049072667,0.5343736263736265,0.059328546759008026
1421,text,Out,14,24,counts,15,RFC,up,0.6134723169559142,0.0802909352736182,0.5218181818181821,0.07602706887420299,0.5978059822610876,0.057048666539267975,0.6385,0.12408350886285074,0.3423076923076921,0.13137116366614868,0.4904038461538463,0.07409400130796606
1422,text,Out,14,24,average_length,4,RFC,down,0.6133984656153959,0.08899950872486642,0.5681818181818182,0.07981192703955588,0.6697159379148543,0.08771336184634553,0.5760000000000001,0.1149176253063933,0.5561538461538461,0.14332935097528055,0.5660769230769233,0.08179160174974688
1423,text,Out,14,4,counts,5,SVC,up,0.613216433762463,0.08930719601816954,0.5672727272727273,0.08024135522791742,0.6686577250102528,0.07881930854485819,0.5794999999999999,0.12774165058010364,0.5484615384615383,0.16783880458258302,0.5639807692307691,0.08372726283873183
1424,call,All,14,4,combined,13,LR,up,0.6131823851848794,0.0565969466497711,0.5784285714285716,0.051146210600512734,0.6267253509649111,0.048028806134841916,0.6046153846153846,0.0811806306665759,0.5454838709677418,0.0857884183247002,0.5750496277915631,0.05101756680650983
1425,call,In,14,24,combined,9,SVC,up,0.613046853679389,0.05866159520074904,0.5754098360655737,0.05228381905466989,0.6434260398418844,0.05274070851014687,0.5928571428571427,0.09102136954287796,0.5519230769230768,0.1126157019964023,0.5723901098901101,0.05378435333218256
1426,text,Out,14,24,combined,6,RFC,down,0.6129966115691589,0.08913870058445743,0.5718181818181819,0.08359019322443492,0.6799059589124877,0.09086593952758754,0.5705,0.11978410713960475,0.5738461538461539,0.1666828035939108,0.5721730769230767,0.0884085070426281
1427,text,Out,14,6,unique_contacts,4,SVC,up,0.6129767971598574,0.08854073546157401,0.5560606060606061,0.07551230574673379,0.6496217688425981,0.07643604948490562,0.5975,0.1418448077828353,0.4923076923076924,0.18163878544315296,0.5449038461538462,0.07841662667490347
1428,text,Out,14,24,counts,6,SVC,up,0.6129142817213511,0.0924339972646288,0.5690909090909091,0.08391413485109599,0.6704415097305287,0.08588373083711857,0.5740000000000003,0.11816783134015944,0.5615384615384614,0.14607407957010066,0.5677692307692308,0.08579435766311007
1429,text,In,14,12,counts,13,SVC,up,0.6128906421856852,0.05752978287680706,0.5522916666666666,0.043694850602053824,0.6050343116149419,0.03270950965612244,0.627454545454545,0.0975360526989456,0.4514634146341465,0.08628443240160101,0.539458980044346,0.040154580222327256
1430,text,Out,14,12,combined,4,KNN,up,0.6128347423905081,0.0833086137699313,0.5593939393939393,0.07970086266316259,0.6538235276468047,0.07159996556895099,0.585,0.11135075167680686,0.5199999999999999,0.13440487480877572,0.5525,0.08101283240945284
1431,text,All,14,12,counts,13,RFC,up,0.6128325635915681,0.04784259818098648,0.5356122448979593,0.044336337647275584,0.5939643907862652,0.03442384113209425,0.6364912280701752,0.07633274482128287,0.39536585365853655,0.07922668379399417,0.515928540864356,0.04349215386912169
1432,text,Out,14,24,combined,12,RFC,down,0.6128260217215601,0.07807277449478958,0.5600000000000003,0.07083551235826731,0.6562777576897308,0.06966457765722793,0.5855000000000001,0.11553455034418199,0.5207692307692305,0.14662745820483794,0.5531346153846154,0.07306447722503623
1433,text,Out,14,24,counts,10,SVC,up,0.6128248376746473,0.09614366690316634,0.5612121212121214,0.08467339492840867,0.6556137449650206,0.08596458883093283,0.5874999999999999,0.13226370200734167,0.5207692307692308,0.1557209005380571,0.5541346153846153,0.08528921105184216
1434,call,In,14,6,unique_contacts,10,RFC,up,0.6127543026993743,0.06991491353699272,0.5655737704918034,0.061404993617340815,0.6252591596456594,0.05594284171403819,0.6071428571428569,0.09983494934077072,0.5096153846153846,0.09951394036064116,0.5583791208791209,0.06023762545166464
1435,text,All,14,24,average_length,2,RFC,up,0.6127205955956522,0.049512407861457886,0.5467346938775512,0.04566122830234602,0.6080256488369518,0.0368794715784687,0.6208771929824564,0.07455311584174593,0.44365853658536586,0.07780318281529812,0.5322678647839109,0.04499533795726002
1436,text,In,14,4,unique_contacts,14,RFC,up,0.6126980425053373,0.043351986347664975,0.5320833333333332,0.04171083517557244,0.5820267376357937,0.031114663021572238,0.6498181818181813,0.07127194017668498,0.3741463414634145,0.07396465077029342,0.5119822616407983,0.04113522161082788
1437,text,All,14,4,average_length,11,RFC,up,0.6126882920126864,0.04877743648218813,0.5311224489795918,0.042442730420241666,0.5881719692907893,0.03181143461370373,0.6429824561403508,0.08027512840822376,0.3756097560975609,0.07410911787201847,0.5092961061189558,0.04009288947731523
1438,text,In,14,12,counts,11,SVC,up,0.6126713202415592,0.053150185629953266,0.5496874999999999,0.042650809170138436,0.6025320125215726,0.0341453807369872,0.6287272727272724,0.08892903342586678,0.4436585365853659,0.08475266343155648,0.5361929046563193,0.04050451001113
1439,call,All,14,24,unique_contacts,8,RFC,up,0.6126468228560803,0.0564217978683113,0.553714285714286,0.05631141142512185,0.5936578836876656,0.04931235130122418,0.6382051282051282,0.08530637001042918,0.44741935483870976,0.10471945996322478,0.542812241521919,0.057496192596022185
1440,call,In,14,24,counts,12,LR,up,0.6126229594874795,0.05243551670964406,0.5801639344262297,0.04636151014782613,0.651352880201043,0.04863306110080443,0.5831428571428573,0.07576667848837643,0.5761538461538463,0.09228502700240107,0.5796483516483516,0.04741232569858194
1441,text,All,14,24,average_length,14,RFC,up,0.6126106828827336,0.043411190880774116,0.5331632653061227,0.04103156503671195,0.5915629497709065,0.03219921802663172,0.6384210526315792,0.07008211941591548,0.3868292682926828,0.07874931976003935,0.5126251604621309,0.04105744887132731
1442,text,Out,14,6,counts,14,SVC,down,0.6126029604783263,0.09003553470364471,0.5948484848484847,0.07724646498508063,0.7373723032699345,0.10837478679503566,0.5425,0.1268051475869393,0.6753846153846156,0.18923891808785112,0.6089423076923076,0.08495348808476441
1443,call,In,14,6,counts,9,RFC,up,0.6125286052528807,0.06604054529914788,0.5542622950819669,0.059070415561044816,0.6096358186680354,0.0533688365621396,0.6211428571428571,0.095031811228298,0.464230769230769,0.10575669205892904,0.5426868131868133,0.05919822814657506
1444,call,In,14,24,counts,8,LR,up,0.6125199981183092,0.061450428024028725,0.5850819672131147,0.05715520237164936,0.6607986080250696,0.0617071313780299,0.5765714285714284,0.08434500323802492,0.5965384615384616,0.10508200133117693,0.586554945054945,0.058597154694548674
1445,call,In,14,24,counts,4,RFC,up,0.6125179820306321,0.05453425799983341,0.5621311475409836,0.05095836508818182,0.622553069591598,0.047367355895043685,0.6085714285714284,0.08425892890113842,0.4996153846153847,0.1021985034057752,0.5540934065934066,0.05207291642543334
1446,text,In,14,4,unique_contacts,7,RFC,up,0.6122324050378696,0.04688350667114127,0.5397916666666667,0.044401514146182285,0.5910145903346044,0.035370027180147784,0.6379999999999996,0.07199331206010799,0.40804878048780496,0.07377226665983364,0.5230243902439027,0.04379738399478248
1447,call,In,14,24,average_length,3,RFC,up,0.6122033427976886,0.05838227999416245,0.555573770491803,0.05615861450035463,0.6125491248325508,0.0492385786062349,0.6165714285714287,0.08568349615351895,0.4734615384615383,0.09956197774545968,0.5450164835164835,0.05679676173629345
