modality,direction,day,interval,variable,pc,method,sampling,f1_mean,f1_stdev,accuracy_mean,accuracy_stdev,precision_mean,precision_stdev,sensitivity_mean,sensitivity_stdev,specificity_mean,specificity_stdev,auc_mean,auc_stdev
text,Out,14,12,combined,10,SVC,up,0.5404965300782619,0.09416726063929451,0.5383333333333333,0.07196925394157457,0.5416021302828579,0.08570833034056308,0.5591666666666667,0.14568956357193974,0.5175,0.15274104241545353,0.5383333333333333,0.07196925394157457
text,Out,14,24,counts,12,LR,down,0.5404515088554066,0.10774353190915595,0.5437500000000004,0.0906654458102593,0.54347737883032,0.09571051141095718,0.5491666666666665,0.14316400224078052,0.5383333333333334,0.13422471400456468,0.5437500000000004,0.09066544581025927
text,Out,14,24,combined,5,KNN,up,0.5404389756974155,0.08536348507262927,0.5204166666666666,0.08385673174548831,0.5222463907781245,0.08010166177257984,0.5716666666666665,0.12367139036419372,0.46916666666666706,0.14586279163750884,0.5204166666666666,0.08385673174548831
text,Out,14,6,combined,10,LR,up,0.5404126741949828,0.07815782834564436,0.5191666666666667,0.06814954342737939,0.5209605017445577,0.06585320922542547,0.5766666666666667,0.12739292063908508,0.46166666666666684,0.15325682471259688,0.5191666666666667,0.0681495434273794
text,Out,14,24,combined,13,RFC,up,0.5403818253294587,0.09437192049687358,0.5020833333333331,0.09027777777777778,0.5059687235708907,0.08749224624285203,0.5975,0.14557396367521303,0.4066666666666666,0.17619242618163544,0.5020833333333331,0.09027777777777779
text,Out,14,24,unique_contacts,3,SVC,down,0.5403734807563992,0.09764445864994528,0.5616666666666666,0.07709840375021085,0.5737932293454739,0.09584760617489063,0.53,0.14337208778404378,0.5933333333333333,0.1607886009215439,0.5616666666666666,0.07709840375021083
text,Out,14,6,average_length,13,LR,up,0.5403649496609564,0.09099945059765996,0.5433333333333333,0.07323493551593015,0.5519620801025602,0.09189794607332513,0.5516666666666666,0.1395338559980945,0.535,0.1616153724728208,0.5433333333333333,0.07323493551593016
text,Out,14,24,counts,10,LR,down,0.5402121771083656,0.10524541033931306,0.5450000000000002,0.08797669572050879,0.5443773065170123,0.09370480639077838,0.5466666666666665,0.14130226454777703,0.5433333333333333,0.1222222222222222,0.5450000000000002,0.08797669572050879
text,Out,14,6,average_length,15,SVC,up,0.5401454196035492,0.08638720238032212,0.54,0.06878984408115284,0.5489591714614935,0.07699760316395853,0.5591666666666666,0.15547210965285774,0.5208333333333334,0.18741814524540526,0.54,0.06878984408115282
text,Out,14,12,combined,6,LR,up,0.5400554156816234,0.08713292145730292,0.5291666666666668,0.07526142242841528,0.5319309089603208,0.0739647031846213,0.5658333333333335,0.1357188741281506,0.49249999999999994,0.15402156698866265,0.5291666666666668,0.0752614224284153
text,Out,14,6,average_length,15,LR,up,0.539980148558251,0.09234899491527057,0.5366666666666668,0.07497661438626073,0.5394000245110928,0.07554465500820567,0.5583333333333331,0.1388888888888889,0.5150000000000001,0.15505873041058735,0.5366666666666668,0.07497661438626073
text,Out,14,6,average_length,12,LR,down,0.5399572311539986,0.10076436123977278,0.5495833333333333,0.08113579775147146,0.559437717511247,0.09826881049200678,0.545,0.1471864831787467,0.5541666666666667,0.16213320859356356,0.5495833333333333,0.08113579775147145
text,Out,14,12,average_length,8,RFC,down,0.5398423816492987,0.10650143935004054,0.5425,0.08374896350934076,0.5412590094803718,0.08782486371424979,0.5524999999999997,0.14966057744093833,0.5325,0.1415874208937047,0.5425,0.08374896350934076
text,Out,14,24,average_length,9,LR,up,0.5398004521350025,0.1053113999608273,0.5429166666666668,0.08550515864485696,0.5435765342758377,0.09371219456505606,0.5499999999999998,0.14409436987562732,0.5358333333333332,0.1451879659425858,0.5429166666666668,0.08550515864485696
text,Out,14,6,average_length,12,LR,up,0.5396789808406914,0.10420746344579364,0.5424999999999998,0.08458238998661224,0.5479534204615475,0.09785652570452681,0.5524999999999998,0.14872022332567336,0.5325,0.15529153279276633,0.5424999999999998,0.08458238998661229
text,Out,14,6,average_length,11,LR,down,0.5396639045512431,0.10628609714916044,0.5454166666666668,0.09099751942204365,0.5514547475658157,0.09126132920114287,0.548333333333333,0.14896764086435466,0.5425,0.1647597134843037,0.5454166666666668,0.09099751942204365
text,Out,14,6,average_length,5,SVC,down,0.5396426926753126,0.09006467618951387,0.5345833333333333,0.07008667673596926,0.5396020779615982,0.07831314195165358,0.5641666666666666,0.1566228715919993,0.5050000000000002,0.18033980894165702,0.5345833333333333,0.07008667673596927
text,Out,14,24,combined,6,SVC,up,0.5396309172043314,0.09309424119978536,0.5641666666666665,0.06967638035803798,0.5770594348461995,0.08493667795659063,0.5266666666666666,0.1430586201495811,0.6016666666666669,0.16265370870726853,0.5641666666666665,0.069676380358038
text,Out,14,24,counts,2,LR,up,0.5396295221295297,0.10522905101243356,0.5429166666666667,0.08194444444444443,0.5423231515216808,0.08716913431587957,0.5524999999999997,0.1524468408387197,0.5333333333333333,0.1396444097242272,0.5429166666666667,0.08194444444444444
text,Out,14,24,combined,7,LR,down,0.5395069102649922,0.0946115108512136,0.5499999999999998,0.0820609939862218,0.5610495933804757,0.10112243938635157,0.54,0.1413816701536777,0.5599999999999998,0.1741098895743346,0.5499999999999998,0.08206099398622181
text,Out,14,12,counts,4,LR,up,0.5394544278076827,0.09873026773539904,0.5420833333333333,0.07755537285440549,0.5411921909789558,0.08258616734559908,0.55,0.13914118498945363,0.5341666666666667,0.1259615096288091,0.5420833333333333,0.0775553728544055
text,Out,14,12,counts,3,LR,down,0.5394237848581239,0.10242360263911081,0.5495833333333334,0.0834794594250794,0.5524910541814565,0.08956202334360172,0.540833333333333,0.13888636361340634,0.5583333333333332,0.14433756729740643,0.5495833333333334,0.08347945942507941
text,Out,14,24,counts,5,LR,up,0.5393924239173998,0.10528940802439826,0.55375,0.07885593813198624,0.5546040928026219,0.08128579176218911,0.540833333333333,0.15690924339304338,0.5666666666666664,0.1292080687420811,0.55375,0.07885593813198624
text,Out,14,12,unique_contacts,15,LR,up,0.5393369932631001,0.10054364606954656,0.5270833333333331,0.08466424576989105,0.5248056747174394,0.08064511684399468,0.5674999999999999,0.14247639456364816,0.4866666666666666,0.13899995559107559,0.5270833333333331,0.08466424576989107
text,Out,14,24,combined,3,KNN,down,0.539277686521122,0.10422050995658198,0.5358333333333334,0.08663898159208204,0.5360931206306592,0.0940864731666477,0.5566666666666665,0.14354811251305466,0.5149999999999998,0.15,0.5358333333333334,0.08663898159208204
text,Out,14,6,combined,11,SVC,up,0.539265180505992,0.08347313349796422,0.5308333333333333,0.07072555674651403,0.5368819590282439,0.0821084846385348,0.5633333333333335,0.14268548288390692,0.4983333333333334,0.17607294937520504,0.5308333333333333,0.07072555674651403
text,Out,14,6,unique_contacts,1,SVC,up,0.5392627937220884,0.10981689327960588,0.5195833333333332,0.06968518876424795,0.517297072079967,0.08781834911728012,0.5908333333333333,0.18276426832884424,0.4483333333333334,0.18225886549528225,0.5195833333333332,0.06968518876424794
text,Out,14,6,average_length,7,SVC,down,0.5392072385106301,0.08979490117902765,0.5429166666666668,0.0681585491532145,0.5530419028425996,0.08895372589743415,0.555,0.16206613495349803,0.5308333333333336,0.19122698800839003,0.5429166666666668,0.06815854915321448
text,Out,14,12,combined,6,SVC,up,0.5390910530209788,0.08189773243033412,0.5345833333333334,0.07350621456888468,0.5422311813143854,0.08586672869581197,0.5558333333333334,0.13245448999257034,0.5133333333333333,0.17356110390903678,0.5345833333333334,0.07350621456888468
text,Out,14,12,average_length,4,RFC,down,0.5390713123019281,0.10993999823079044,0.5366666666666666,0.08422919136433649,0.5347329533211886,0.09313995718755533,0.5600000000000003,0.15672360882231356,0.5133333333333334,0.148750878294854,0.5366666666666666,0.08422919136433644
text,Out,14,12,combined,7,SVC,up,0.5390436030312398,0.09126070373172215,0.5341666666666667,0.07546619046618978,0.5391745322530925,0.08292067904938343,0.5608333333333333,0.14975428809001368,0.5075,0.1765165965750592,0.5341666666666667,0.07546619046618978
text,Out,14,6,combined,14,SVC,down,0.5389717448208668,0.09045493358684155,0.53,0.06702345603451322,0.5341891430722701,0.0750971191859991,0.5700000000000002,0.1614155952450931,0.4899999999999999,0.18206632897971045,0.53,0.0670234560345132
text,Out,14,6,combined,15,SVC,up,0.5389048407766244,0.08647542145205243,0.5229166666666666,0.06966505362783908,0.5273391825752508,0.07658690393350953,0.575,0.15375034787766437,0.47083333333333344,0.18439963858847455,0.5229166666666666,0.06966505362783908
text,Out,14,24,combined,4,KNN,down,0.5388585124208352,0.11163227648623097,0.5349999999999998,0.09780130570922217,0.5336253820568836,0.09720653715204539,0.5558333333333332,0.14701242913776938,0.5141666666666664,0.1416666666666667,0.5349999999999998,0.0978013057092222
text,Out,14,6,combined,4,SVC,down,0.5388340856467009,0.09794395081577603,0.5316666666666667,0.07352172007039814,0.5357355398729239,0.08206131424471612,0.5699999999999998,0.17193687667946497,0.4933333333333333,0.18827887237358074,0.5316666666666667,0.07352172007039814
text,Out,14,24,unique_contacts,4,SVC,down,0.5387164976230581,0.09738527180346189,0.5600000000000002,0.07260968327640219,0.5705418906858536,0.09243957209891482,0.5308333333333334,0.15012854574301843,0.5891666666666668,0.15545406140603685,0.5600000000000002,0.07260968327640219
text,Out,14,12,combined,6,LR,down,0.5387089708358572,0.09089497658621767,0.5270833333333332,0.07476464193388266,0.5285309951486422,0.07563370756514258,0.5666666666666665,0.14114331931800123,0.48749999999999993,0.14905943421014403,0.5270833333333332,0.07476464193388266
text,Out,14,6,combined,2,SVC,down,0.5387013510567426,0.09632102722461934,0.5208333333333331,0.07385014553479677,0.5239820931207557,0.0847060352515099,0.5808333333333333,0.1685312368013057,0.46083333333333343,0.18366781547728978,0.5208333333333331,0.07385014553479675
text,Out,14,6,combined,9,LR,up,0.5386671204545209,0.0813782316917557,0.5204166666666669,0.07479278332640416,0.5228534121107652,0.07113941190766936,0.5708333333333333,0.1294114927495537,0.47000000000000014,0.1560238262043152,0.5204166666666669,0.07479278332640416
text,Out,14,12,average_length,1,SVC,down,0.5386579884045887,0.11424258919311935,0.5504166666666663,0.06331400334112261,0.5554747241567305,0.07213066419998411,0.5608333333333334,0.19779047456691431,0.5399999999999999,0.19226046212734077,0.5504166666666663,0.0633140033411226
text,Out,14,24,combined,7,LR,up,0.5385885335290768,0.09933591109839916,0.5470833333333335,0.07981965327073513,0.5536611027861031,0.09424432526936849,0.5441666666666669,0.14767891809845277,0.5499999999999999,0.16497457546526342,0.5470833333333335,0.07981965327073516
text,Out,14,12,average_length,2,SVC,up,0.5384686794910851,0.0867819187882213,0.5283333333333337,0.06429929666074286,0.5314394011561194,0.06947705051953414,0.5700000000000001,0.1592279352172079,0.48666666666666686,0.17315647542949406,0.5283333333333337,0.06429929666074286
text,Out,14,12,unique_contacts,14,LR,down,0.5384206913542121,0.09731328957038364,0.5308333333333336,0.08111958583096443,0.5285265842258875,0.08162431301108071,0.5591666666666665,0.13623474080267217,0.5025,0.1289118535793586,0.5308333333333336,0.08111958583096442
text,Out,14,24,combined,12,RFC,up,0.5383488893860385,0.08746855663670394,0.49416666666666687,0.08312684856133801,0.4971713681485353,0.07539655527236071,0.6008333333333333,0.1377707516944242,0.38749999999999984,0.1513941014763806,0.49416666666666687,0.08312684856133801
text,Out,14,6,combined,12,LR,down,0.5382512424605043,0.09370496306581315,0.5212500000000001,0.08087601705499682,0.5210411804397872,0.0782143187914295,0.5708333333333333,0.13933010725567818,0.47166666666666673,0.1475672534002523,0.5212500000000001,0.08087601705499683
text,Out,14,6,unique_contacts,4,SVC,down,0.538217615856346,0.09564753747112019,0.515,0.07665129402313361,0.515316286619036,0.07686181697565267,0.5833333333333334,0.15846839888623465,0.44666666666666666,0.16477035680790345,0.515,0.0766512940231336
text,Out,14,24,combined,3,KNN,up,0.5381997514331895,0.10332787144038165,0.5308333333333336,0.0861518313626475,0.5291180621923655,0.08899985439169047,0.5599999999999999,0.1436458108245844,0.5016666666666666,0.1391311019295477,0.5308333333333336,0.0861518313626475
text,Out,14,6,combined,8,SVC,down,0.5381007382194256,0.0872053241312157,0.5408333333333332,0.07789043068258894,0.5542436945149796,0.0996429201672468,0.5491666666666668,0.14703151360598174,0.5325000000000002,0.19422606784903712,0.5408333333333332,0.07789043068258891
text,Out,14,24,combined,1,KNN,down,0.5380928263492932,0.10650427065169331,0.5533333333333335,0.08583778714213826,0.5647265873531354,0.11207299437856817,0.5366666666666665,0.15183131995545707,0.57,0.17193687667946495,0.5533333333333335,0.08583778714213824
text,Out,14,6,combined,10,LR,down,0.5380784693232408,0.09285536416658244,0.5204166666666665,0.08022288501083268,0.5206787393033524,0.0764337896671176,0.5716666666666668,0.1386462527061228,0.46916666666666673,0.15919929769343535,0.5204166666666665,0.08022288501083268
text,Out,14,6,combined,5,SVC,down,0.538026724644678,0.10366493785879093,0.5412500000000001,0.08280450893723543,0.5481669933094081,0.09724106284891576,0.5541666666666667,0.16682442029087707,0.5283333333333335,0.1903316852045845,0.5412500000000001,0.08280450893723544
text,Out,14,24,counts,14,LR,down,0.5380086978281488,0.1032923771116344,0.5404166666666669,0.08108390819607901,0.5380234144940028,0.08336676419070728,0.55,0.14554745910090464,0.5308333333333333,0.12403103680946727,0.5404166666666669,0.08108390819607901
text,Out,14,6,combined,4,SVC,up,0.5379962405988112,0.09386552518294707,0.5275,0.07306712471286056,0.5332913607720111,0.08289528871937651,0.5716666666666669,0.1683500841750631,0.4833333333333333,0.19854973622579072,0.5275,0.07306712471286052
text,Out,14,6,average_length,1,KNN,down,0.5379772269232627,0.11228444202957237,0.5370833333333334,0.09729344433087113,0.5367866254402631,0.09810137069232175,0.5533333333333332,0.1546691918985773,0.5208333333333334,0.14999766178499319,0.5370833333333334,0.09729344433087111
text,Out,14,24,combined,1,RFC,down,0.5378968045851912,0.12557892940907645,0.5466666666666665,0.10124782631965816,0.5525426893368068,0.1323728915810603,0.5466666666666665,0.16971951509686156,0.5466666666666669,0.16971951509686148,0.5466666666666665,0.10124782631965816
text,Out,14,24,combined,6,LR,down,0.5378905276604632,0.09286209429732803,0.5554166666666666,0.07700167437362118,0.5676403126027739,0.09445103405574694,0.531666666666667,0.14398723287959678,0.5791666666666664,0.167244369149893,0.5554166666666666,0.07700167437362117
text,Out,14,6,average_length,1,KNN,up,0.5378856401994343,0.1086144814993041,0.5316666666666666,0.09440730107397323,0.5294342188599156,0.08765152260176262,0.5599999999999997,0.15537507567629416,0.5033333333333332,0.14110355503511093,0.5316666666666666,0.09440730107397323
text,Out,14,24,combined,6,LR,up,0.537822257082934,0.09267371712866382,0.5545833333333333,0.08004781644785565,0.5685628750334631,0.0985241840857718,0.5316666666666667,0.14251823676795825,0.5774999999999998,0.1721550048038463,0.5545833333333332,0.08004781644785565
text,Out,14,6,counts,2,RFC,down,0.5377574565592395,0.12258729070348601,0.5554166666666666,0.09714192210525292,0.5575354547413371,0.11237071682665964,0.5333333333333332,0.15668779856049064,0.5774999999999998,0.13825867118241383,0.5554166666666666,0.09714192210525294
text,Out,14,12,combined,6,SVC,down,0.5375727243770724,0.08277372239352201,0.5387500000000002,0.06862010737242014,0.5465177600177599,0.08372312725519637,0.5491666666666665,0.1340547612445962,0.5283333333333335,0.1684333969352353,0.5387500000000002,0.06862010737242014
text,Out,14,24,counts,4,LR,up,0.5374202304521011,0.09692286243175813,0.5504166666666666,0.07796131843239426,0.5559786186036187,0.08614192454730736,0.5366666666666666,0.1432742028215961,0.5641666666666666,0.1492851465966669,0.5504166666666666,0.07796131843239426
text,Out,14,6,unique_contacts,13,LR,down,0.5373879059942731,0.10092761169697048,0.5229166666666669,0.0908586595526958,0.5247206309772098,0.0995813456270278,0.5649999999999998,0.13892928705405064,0.4808333333333333,0.15345579577524793,0.5229166666666669,0.0908586595526958
